[2025-07-21 06:00:01] INFO - 🔧 Logging initialized
[2025-07-21 06:00:01] INFO - 프로그램 시작됨
[2025-07-21 06:00:01] INFO - 
🚀 크롤러 실행 시도 1/3
[2025-07-21 06:00:15] INFO - 🔢 총 공고 수: 172505건 → 최대 페이지 수: 3451 페이지
[2025-07-21 06:00:15] INFO - 
📄 현재 페이지: 1
[2025-07-21 06:00:15] INFO - 0001 | 미래비전 | 우수기업/AP/코써/PCB생산/SMT OP/3조2교대/기숙사1인실 | 1시간 전 등록
[2025-07-21 06:02:03] INFO - 0524 | 군산레져산업㈜ | 군산 골프&리조트 레스토랑 중식,양식,일식조리사 채용 공고 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0525 | (주)커넥텀엑스 하늘교육 | 과외식 방문 수업하는 국어/수학(사고력)/과학(실험)/영어선생님 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0526 | ㈜밥상푸드 | 식품 품질 관리 팀원 모집 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0527 | ㈜이세큐 | 트레이더스 송림점 환경팀 정규 사원 모집 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0528 | AIA생명보험-본사 | 오전10시-오후5시[광주오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0529 | ㈜웨딩그룹위더스안양 | (주)웨딩그룹 위더스(안양) 비서 채용 공고 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0530 | ㈜웨딩그룹위더스안양 | (주)웨딩그룹 위더스 안양 경리/재무 채용공고 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0531 | 올리브파트너스㈜ | [곤트란쉐리에 프리미엄 힐튼 판교점] 바리스타 홀직원 신입 및 경력 정규 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0532 | 도우룸 | 생면파스타 전문점 도우룸 홀서비스팀 사원 모집 (주5일) 8월 광화문점 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0533 | 잉글리시에그 고양덕양지사 | 잉글리시에그 센터 영어놀이 액터 채용 | 20시간 전 등록
[2025-07-21 06:02:04] INFO - 0534 | AIA생명보험-본사 | 오전10시-오후4시[부산오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 20시간 전 등록
[2025-07-21 06:02:05] INFO - 0535 | AIA생명보험-본사 | 오전10시-오후4시[대구오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 20시간 전 등록
[2025-07-21 06:02:05] INFO - 0536 | Letswork | 초보가능/정규직채용[원주단구동]KT고객센터 인바운드상담원모집-신입/경력 | 20시간 전 등록
[2025-07-21 06:02:05] INFO - 0537 | Letswork | 초보가능/정규직채용[군포산본역]KT고객센터 인바운드상담원모집-신입/경력 | 20시간 전 등록
[2025-07-21 06:02:05] INFO - 0538 | Letswork | 초보가능/정규직채용[고양삼송역]KT고객센터 인바운드상담원모집-신입/경력 | 21시간 전 등록
[2025-07-21 06:02:05] INFO - 0539 | 루이비스 | 루이비스컨벤션 강서점 웨딩예약부 (예약실) 경력구인 | 21시간 전 등록
[2025-07-21 06:02:05] INFO - 0540 | 에스앤에스비㈜ | [SPC정규직] 디저트 전문 특화매장 제과제빵 키친매니저 모집 (신입/경력) | 21시간 전 등록
[2025-07-21 06:02:05] INFO - 0541 | 현대씨앤알 | 덴티움 시설기사 채용 | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0542 | 안국153(ANGUK153) | 안국153에서 베이커리 생산직 사원을 모집합니다. | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0543 | 에이지엑스로지스틱스코리아㈜ | 포워딩 업무 신입/경력(1-3년) 채용 | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0544 | ㈜홍컴퍼니 | 육회관블랙 용산점 주 5일 주방 직원 모집합니다. | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0545 | 크놉스시스템㈜ | 경기도 일자리재단 클라우드 네이티브 전환사업 자바(스프링부트) 개발자 | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0546 | 육회담 | 육회담 신사점에서 홀서빙 직원 구합니다. | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0547 | 좋은i보육교구사 | (주)키즈엠교육 유치원, 어린이집 영어강사 청주 세종 | 21시간 전 등록
[2025-07-21 06:02:06] INFO - 0548 | ㈜일신레져 | 신원컨트리클럽 프론트 직원 모집공고 | 21시간 전 등록
[2025-07-21 06:02:07] INFO - 0549 | 디엔에이벤처스제이호 | 남양주 밤부 베리커리&브루잉 바리스타 모집 | 21시간 전 등록
[2025-07-21 06:02:07] INFO - 0550 | 서울완수치과의원 | 치과 진료실 선생님 모집합니다. [신입가능][워라벨][원장님착해요] | 21시간 전 등록
[2025-07-21 06:02:07] INFO - ⏱ 2.19초 대기
[2025-07-21 06:02:09] INFO - 
📄 현재 페이지: 12
[2025-07-21 06:02:10] INFO - 0551 | 충남보육교구교육사 | 삼성에듀키즈웰 유치원,어린이집 영어 파견 강사 모집 | 21시간 전 등록
[2025-07-21 06:02:10] INFO - 0552 | 홈플러스 | [홈플러스 인천숭의점] 조리제안 단기 TW 모집공고 | 21시간 전 등록
[2025-07-21 06:02:10] INFO - 0553 | 오감랭귀지 파주운정점 | [오감랭귀지 운정] 즐겁게 영어 가르치실 유/초등부 선생님 모집 | 21시간 전 등록
[2025-07-21 06:02:10] INFO - 0554 | 제니의원 | 압구정 제니클리닉에서 간호조무사/피부관리사 채용합니다. | 22시간 전 등록
[2025-07-21 06:02:10] INFO - 0555 | 마츠도 서울역점 | [서울역 / 주5일근무] 미소라멘 전문점 마츠도 서울역점 정직원 모집 | 22시간 전 등록
[2025-07-21 06:02:10] INFO - 0556 | 보울박스 역삼역점 | [역삼동] 건강하고 진심을 담은 샐러드를 함께 만들어갈 분을 찾습니다 | 22시간 전 등록
[2025-07-21 06:02:11] INFO - 0557 | 고은산업 | 쿠팡화물기사님 모집, 지입아님, 보증금할부없음, 주6일 430부터 | 22시간 전 등록
[2025-07-21 06:02:11] INFO - 0558 | 씨제이푸드빌 | 뚜레쥬르 직영점 주방 생산 인턴사원(신입/경력) 모집 | 22시간 전 등록
[2025-07-21 06:02:11] INFO - 0559 | ㈜대농마트 | [4주 기준 월 6회 휴무(연차,휴일대체포함)] 마트 진열/배송 | 22시간 전 등록
[2025-07-21 06:02:11] INFO - 0560 | 무토스 은평고양지사 | 무토스 방문미술강사 채용 | 22시간 전 등록
[2025-07-21 06:02:11] INFO - ⛔ 1일 이내 게시글 크롤링 완료 — 종료
[2025-07-21 06:02:11] INFO - 📝 마지막 데이터 저장 완료 (총 560건)
[2025-07-21 06:02:11] INFO - ✅ 크롤러 정상 종료
[2025-07-21 06:02:11] INFO - 테이블 생성 시작
[2025-07-21 06:02:11] INFO - 테이블 생성 완료
[2025-07-21 06:02:11] INFO - 0번째 행 입력
[2025-07-21 06:02:12] INFO - 1번째 행 입력
[2025-07-21 06:02:12] INFO - 2번째 행 입력
[2025-07-21 06:02:12] INFO - 3번째 행 입력
[2025-07-21 06:02:12] INFO - 4번째 행 입력
[2025-07-21 06:02:12] INFO - 5번째 행 입력
[2025-07-21 06:02:12] INFO - 6번째 행 입력
[2025-07-21 06:02:12] INFO - 7번째 행 입력
[2025-07-21 06:02:12] INFO - 8번째 행 입력
[2025-07-21 06:02:12] INFO - 9번째 행 입력
[2025-07-21 06:02:12] INFO - 10번째 행 입력
[2025-07-21 06:02:12] INFO - 11번째 행 입력
[2025-07-21 06:02:12] INFO - 12번째 행 입력
[2025-07-21 06:02:12] INFO - 13번째 행 입력
[2025-07-21 06:02:12] INFO - 14번째 행 입력
[2025-07-21 06:02:12] INFO - 15번째 행 입력
[2025-07-21 06:02:12] INFO - 16번째 행 입력
[2025-07-21 06:02:12] INFO - 17번째 행 입력
[2025-07-21 06:02:12] INFO - 18번째 행 입력
[2025-07-21 06:02:12] INFO - 19번째 행 입력
[2025-07-21 06:02:12] INFO - 20번째 행 입력
[2025-07-21 06:02:12] INFO - 21번째 행 입력
[2025-07-21 06:02:12] INFO - 22번째 행 입력
[2025-07-21 06:02:13] INFO - 23번째 행 입력
[2025-07-21 06:02:13] INFO - 24번째 행 입력
[2025-07-21 06:02:13] INFO - 25번째 행 입력
[2025-07-21 06:02:13] INFO - 26번째 행 입력
[2025-07-21 06:02:13] INFO - 27번째 행 입력
[2025-07-21 06:02:13] INFO - 28번째 행 입력
[2025-07-21 06:02:13] INFO - 29번째 행 입력
[2025-07-21 06:02:13] INFO - 30번째 행 입력
[2025-07-21 06:02:13] INFO - 31번째 행 입력
[2025-07-21 06:02:13] INFO - 32번째 행 입력
[2025-07-21 06:02:13] INFO - 33번째 행 입력
[2025-07-21 06:02:13] INFO - 34번째 행 입력
[2025-07-21 06:02:13] INFO - 35번째 행 입력
[2025-07-21 06:02:13] INFO - 36번째 행 입력
[2025-07-21 06:02:13] INFO - 37번째 행 입력
[2025-07-21 06:02:13] INFO - 38번째 행 입력
[2025-07-21 06:02:13] INFO - 39번째 행 입력
[2025-07-21 06:02:13] INFO - 40번째 행 입력
[2025-07-21 06:02:13] INFO - 41번째 행 입력
[2025-07-21 06:02:13] INFO - 42번째 행 입력
[2025-07-21 06:02:14] INFO - 43번째 행 입력
[2025-07-21 06:02:14] INFO - 44번째 행 입력
[2025-07-21 06:02:14] INFO - 45번째 행 입력
[2025-07-21 06:02:14] INFO - 46번째 행 입력
[2025-07-21 06:02:14] INFO - 47번째 행 입력
[2025-07-21 06:02:14] INFO - 48번째 행 입력
[2025-07-21 06:02:14] INFO - 49번째 행 입력
[2025-07-21 06:02:14] INFO - 50번째 행 입력
[2025-07-21 06:02:14] INFO - 51번째 행 입력
[2025-07-21 06:02:14] INFO - 52번째 행 입력
[2025-07-21 06:02:14] INFO - 53번째 행 입력
[2025-07-21 06:02:14] INFO - 54번째 행 입력
[2025-07-21 06:02:14] INFO - 55번째 행 입력
[2025-07-21 06:02:14] INFO - 56번째 행 입력
[2025-07-21 06:02:14] INFO - 57번째 행 입력
[2025-07-21 06:02:14] INFO - 58번째 행 입력
[2025-07-21 06:02:14] INFO - 59번째 행 입력
[2025-07-21 06:02:14] INFO - 60번째 행 입력
[2025-07-21 06:02:14] INFO - 61번째 행 입력
[2025-07-21 06:02:14] INFO - 62번째 행 입력
[2025-07-21 06:02:15] INFO - 63번째 행 입력
[2025-07-21 06:02:15] INFO - 64번째 행 입력
[2025-07-21 06:02:15] INFO - 65번째 행 입력
[2025-07-21 06:02:15] INFO - 66번째 행 입력
[2025-07-21 06:02:15] INFO - 67번째 행 입력
[2025-07-21 06:02:15] INFO - 68번째 행 입력
[2025-07-21 06:02:15] INFO - 69번째 행 입력
[2025-07-21 06:02:15] INFO - 70번째 행 입력
[2025-07-21 06:02:15] INFO - 71번째 행 입력
[2025-07-21 06:02:15] INFO - 72번째 행 입력
[2025-07-21 06:02:15] INFO - 73번째 행 입력
[2025-07-21 06:02:15] INFO - 74번째 행 입력
[2025-07-21 06:02:15] INFO - 75번째 행 입력
[2025-07-21 06:02:15] INFO - 76번째 행 입력
[2025-07-21 06:02:15] INFO - 77번째 행 입력
[2025-07-21 06:02:15] INFO - 78번째 행 입력
[2025-07-21 06:02:15] INFO - 79번째 행 입력
[2025-07-21 06:02:15] INFO - 80번째 행 입력
[2025-07-21 06:02:15] INFO - 81번째 행 입력
[2025-07-21 06:02:15] INFO - 82번째 행 입력
[2025-07-21 06:02:15] INFO - 83번째 행 입력
[2025-07-21 06:02:16] INFO - 84번째 행 입력
[2025-07-21 06:02:16] INFO - 85번째 행 입력
[2025-07-21 06:02:16] INFO - 86번째 행 입력
[2025-07-21 06:02:16] INFO - 87번째 행 입력
[2025-07-21 06:02:16] INFO - 88번째 행 입력
[2025-07-21 06:02:16] INFO - 89번째 행 입력
[2025-07-21 06:02:16] INFO - 90번째 행 입력
[2025-07-21 06:02:16] INFO - 91번째 행 입력
[2025-07-21 06:02:16] INFO - 92번째 행 입력
[2025-07-21 06:02:16] INFO - 93번째 행 입력
[2025-07-21 06:02:16] INFO - 94번째 행 입력
[2025-07-21 06:02:16] INFO - 95번째 행 입력
[2025-07-21 06:02:16] INFO - 96번째 행 입력
[2025-07-21 06:02:16] INFO - 97번째 행 입력
[2025-07-21 06:02:16] INFO - 98번째 행 입력
[2025-07-21 06:02:16] INFO - 99번째 행 입력
[2025-07-21 06:02:16] INFO - 100번째 행 입력
[2025-07-21 06:02:16] INFO - [SKIPPED - DUPLICATE] 흥국생명보험㈜ / [2025년 본사직영 신규채용] 기본급300. 정착지윈금지급. 복합TM센터 / 2025-07-21 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-21 06:02:16] INFO - 101번째 행 입력
[2025-07-21 06:02:16] INFO - 102번째 행 입력
[2025-07-21 06:02:17] INFO - 103번째 행 입력
[2025-07-21 06:02:17] INFO - 104번째 행 입력
[2025-07-21 06:02:17] INFO - 105번째 행 입력
[2025-07-21 06:02:17] INFO - 106번째 행 입력
[2025-07-21 06:02:17] INFO - 107번째 행 입력
[2025-07-21 06:02:17] INFO - 108번째 행 입력
[2025-07-21 06:02:17] INFO - 109번째 행 입력
[2025-07-21 06:02:17] INFO - 110번째 행 입력
[2025-07-21 06:02:17] INFO - 111번째 행 입력
[2025-07-21 06:02:17] INFO - 112번째 행 입력
[2025-07-21 06:02:17] INFO - 113번째 행 입력
[2025-07-21 06:02:17] INFO - 114번째 행 입력
[2025-07-21 06:02:17] INFO - 115번째 행 입력
[2025-07-21 06:02:17] INFO - 116번째 행 입력
[2025-07-21 06:02:17] INFO - 117번째 행 입력
[2025-07-21 06:02:17] INFO - 118번째 행 입력
[2025-07-21 06:02:17] INFO - 119번째 행 입력
[2025-07-21 06:02:17] INFO - 120번째 행 입력
[2025-07-21 06:02:17] INFO - [SKIPPED - DUPLICATE] ㈜위즈아이앤씨 / [판교] 삼성전자 MES S-MMAS 시스템 운영 ( C# / SM ) / 2025-07-31 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-21 06:02:17] INFO - 121번째 행 입력
[2025-07-21 06:02:17] INFO - [SKIPPED - DUPLICATE] ㈜위즈아이앤씨 / [상암] 우리은행 연계 시스템 구축 ( JAVA ) / 2025-07-31 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-21 06:02:17] INFO - 122번째 행 입력
[2025-07-21 06:02:17] INFO - [SKIPPED - DUPLICATE] ㈜위즈아이앤씨 / (기흥) HL홀딩스 데이터센터 서버 운영 모집 건 / 2025-07-31 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-21 06:02:17] INFO - 123번째 행 입력
[2025-07-21 06:02:17] INFO - 124번째 행 입력
[2025-07-21 06:02:17] INFO - 125번째 행 입력
[2025-07-21 06:02:18] INFO - 126번째 행 입력
[2025-07-21 06:02:18] INFO - 127번째 행 입력
[2025-07-21 06:02:18] INFO - 128번째 행 입력
[2025-07-21 06:02:18] INFO - 129번째 행 입력
[2025-07-21 06:02:18] INFO - 130번째 행 입력
[2025-07-21 06:02:18] INFO - 131번째 행 입력
[2025-07-21 06:02:18] INFO - 132번째 행 입력
[2025-07-21 06:02:18] INFO - 133번째 행 입력
[2025-07-21 06:02:18] INFO - 134번째 행 입력
[2025-07-21 06:02:18] INFO - 135번째 행 입력
[2025-07-21 06:02:18] INFO - 136번째 행 입력
[2025-07-21 06:02:18] INFO - 137번째 행 입력
[2025-07-21 06:02:18] INFO - 138번째 행 입력
[2025-07-21 06:02:18] INFO - 139번째 행 입력
[2025-07-21 06:02:18] INFO - 140번째 행 입력
[2025-07-21 06:02:18] INFO - 141번째 행 입력
[2025-07-21 06:02:18] INFO - 142번째 행 입력
[2025-07-21 06:02:18] INFO - 143번째 행 입력
[2025-07-21 06:02:18] INFO - 144번째 행 입력
[2025-07-21 06:02:18] INFO - 145번째 행 입력
[2025-07-21 06:02:18] INFO - 146번째 행 입력
[2025-07-21 06:02:18] INFO - 147번째 행 입력
[2025-07-21 06:02:18] INFO - 148번째 행 입력
[2025-07-21 06:02:18] INFO - 149번째 행 입력
[2025-07-21 06:02:19] INFO - 150번째 행 입력
[2025-07-21 06:02:19] INFO - 151번째 행 입력
[2025-07-21 06:02:19] INFO - 152번째 행 입력
[2025-07-21 06:02:19] INFO - 153번째 행 입력
[2025-07-21 06:02:19] INFO - 154번째 행 입력
[2025-07-21 06:02:19] INFO - 155번째 행 입력
[2025-07-21 06:02:19] INFO - 156번째 행 입력
[2025-07-21 06:02:19] INFO - 157번째 행 입력
[2025-07-21 06:02:19] INFO - 158번째 행 입력
[2025-07-21 06:02:19] INFO - 159번째 행 입력
[2025-07-21 06:02:19] INFO - 160번째 행 입력
[2025-07-21 06:02:19] INFO - 161번째 행 입력
[2025-07-21 06:02:19] INFO - 162번째 행 입력
[2025-07-21 06:02:19] INFO - 163번째 행 입력
[2025-07-21 06:02:19] INFO - 164번째 행 입력
[2025-07-21 06:02:19] INFO - 165번째 행 입력
[2025-07-21 06:02:19] INFO - 166번째 행 입력
[2025-07-21 06:02:19] INFO - 167번째 행 입력
[2025-07-21 06:02:19] INFO - 168번째 행 입력
[2025-07-21 06:02:19] INFO - 169번째 행 입력
[2025-07-21 06:02:19] INFO - 170번째 행 입력
[2025-07-21 06:02:20] INFO - 171번째 행 입력
[2025-07-21 06:02:20] INFO - 172번째 행 입력
[2025-07-21 06:02:20] INFO - 173번째 행 입력
[2025-07-21 06:02:20] INFO - 174번째 행 입력
[2025-07-21 06:02:20] INFO - 175번째 행 입력
[2025-07-21 06:02:20] INFO - 176번째 행 입력
[2025-07-21 06:02:20] INFO - 177번째 행 입력
[2025-07-21 06:02:20] INFO - 178번째 행 입력
[2025-07-21 06:02:20] INFO - 179번째 행 입력
[2025-07-21 06:02:20] INFO - 180번째 행 입력
[2025-07-21 06:02:20] INFO - 181번째 행 입력
[2025-07-21 06:02:20] INFO - 182번째 행 입력
[2025-07-21 06:02:20] INFO - 183번째 행 입력
[2025-07-21 06:02:20] INFO - 184번째 행 입력
[2025-07-21 06:02:20] INFO - 185번째 행 입력
[2025-07-21 06:02:20] INFO - 186번째 행 입력
[2025-07-21 06:02:20] INFO - 187번째 행 입력
[2025-07-21 06:02:20] INFO - 188번째 행 입력
[2025-07-21 06:02:20] INFO - [SKIPPED - DUPLICATE] 의료법인 대산의료재단 동안성병원 / [ 동안성병원 ] 정신병동 간호조무사 채용 공고 (월10일근무/기숙사) / 2025-07-31 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-21 06:02:20] INFO - 189번째 행 입력
[2025-07-21 06:02:20] INFO - 190번째 행 입력
[2025-07-21 06:02:20] INFO - 191번째 행 입력
[2025-07-21 06:02:20] INFO - 192번째 행 입력
[2025-07-21 06:02:20] INFO - 193번째 행 입력
[2025-07-21 06:02:20] INFO - 194번째 행 입력
[2025-07-21 06:02:21] INFO - 195번째 행 입력
[2025-07-21 06:02:21] INFO - 196번째 행 입력
[2025-07-21 06:02:21] INFO - 197번째 행 입력
[2025-07-21 06:02:21] INFO - 198번째 행 입력
[2025-07-21 06:02:21] INFO - 199번째 행 입력
[2025-07-21 06:02:21] INFO - 200번째 행 입력
[2025-07-21 06:02:21] INFO - 201번째 행 입력
[2025-07-21 06:02:21] INFO - 202번째 행 입력
[2025-07-21 06:02:21] INFO - 203번째 행 입력
[2025-07-21 06:02:21] INFO - 204번째 행 입력
[2025-07-21 06:02:21] INFO - 205번째 행 입력
[2025-07-21 06:02:21] INFO - 206번째 행 입력
[2025-07-21 06:02:21] INFO - 207번째 행 입력
[2025-07-21 06:02:21] INFO - 208번째 행 입력
[2025-07-21 06:02:21] INFO - 209번째 행 입력
[2025-07-21 06:02:21] INFO - 210번째 행 입력
[2025-07-21 06:02:21] INFO - 211번째 행 입력
[2025-07-21 06:02:21] INFO - 212번째 행 입력
[2025-07-21 06:02:21] INFO - 213번째 행 입력
[2025-07-21 06:02:21] INFO - 214번째 행 입력
[2025-07-21 06:02:21] INFO - 215번째 행 입력
[2025-07-21 06:02:21] INFO - 216번째 행 입력
[2025-07-21 06:02:22] INFO - 217번째 행 입력
[2025-07-21 06:02:22] INFO - 218번째 행 입력
[2025-07-21 06:02:22] INFO - 219번째 행 입력
[2025-07-21 06:02:22] INFO - 220번째 행 입력
[2025-07-21 06:02:22] INFO - 221번째 행 입력
[2025-07-21 06:02:22] INFO - 222번째 행 입력
[2025-07-21 06:02:22] INFO - 223번째 행 입력
[2025-07-21 06:02:22] INFO - 224번째 행 입력
[2025-07-21 06:02:22] INFO - 225번째 행 입력
[2025-07-21 06:02:22] INFO - 226번째 행 입력
[2025-07-21 06:02:22] INFO - 227번째 행 입력
[2025-07-21 06:02:22] INFO - 228번째 행 입력
[2025-07-21 06:02:22] INFO - 229번째 행 입력
[2025-07-21 06:02:22] INFO - 230번째 행 입력
[2025-07-21 06:02:22] INFO - 231번째 행 입력
[2025-07-21 06:02:22] INFO - 232번째 행 입력
[2025-07-21 06:02:22] INFO - 233번째 행 입력
[2025-07-21 06:02:22] INFO - 234번째 행 입력
[2025-07-21 06:02:22] INFO - 235번째 행 입력
[2025-07-21 06:02:23] INFO - 236번째 행 입력
[2025-07-21 06:02:23] INFO - 237번째 행 입력
[2025-07-21 06:02:23] INFO - 238번째 행 입력
[2025-07-21 06:02:23] INFO - 239번째 행 입력
[2025-07-21 06:02:23] INFO - 240번째 행 입력
[2025-07-21 06:02:23] INFO - 241번째 행 입력
[2025-07-21 06:02:23] INFO - 242번째 행 입력
[2025-07-21 06:02:23] INFO - 243번째 행 입력
[2025-07-21 06:02:23] INFO - 244번째 행 입력
[2025-07-21 06:02:23] INFO - 245번째 행 입력
[2025-07-21 06:02:23] INFO - 246번째 행 입력
[2025-07-21 06:02:23] INFO - 247번째 행 입력
[2025-07-21 06:02:23] INFO - 248번째 행 입력
[2025-07-21 06:02:23] INFO - 249번째 행 입력
[2025-07-21 06:02:23] INFO - 250번째 행 입력
[2025-07-21 06:02:23] INFO - 251번째 행 입력
[2025-07-21 06:02:23] INFO - 252번째 행 입력
[2025-07-21 06:02:23] INFO - 253번째 행 입력
[2025-07-21 06:02:23] INFO - 254번째 행 입력
[2025-07-21 06:02:23] INFO - 255번째 행 입력
[2025-07-21 06:02:23] INFO - 256번째 행 입력
[2025-07-21 06:02:23] INFO - 257번째 행 입력
[2025-07-21 06:02:23] INFO - 258번째 행 입력
[2025-07-21 06:02:24] INFO - 259번째 행 입력
[2025-07-21 06:02:24] INFO - 260번째 행 입력
[2025-07-21 06:02:24] INFO - 261번째 행 입력
[2025-07-21 06:02:24] INFO - 262번째 행 입력
[2025-07-21 06:02:24] INFO - 263번째 행 입력
[2025-07-21 06:02:24] INFO - 264번째 행 입력
[2025-07-21 06:02:24] INFO - 265번째 행 입력
[2025-07-21 06:02:24] INFO - 266번째 행 입력
[2025-07-21 06:02:24] INFO - 267번째 행 입력
[2025-07-21 06:02:24] INFO - 268번째 행 입력
[2025-07-21 06:02:24] INFO - 269번째 행 입력
[2025-07-21 06:02:24] INFO - 270번째 행 입력
[2025-07-21 06:02:24] INFO - 271번째 행 입력
[2025-07-21 06:02:24] INFO - 272번째 행 입력
[2025-07-21 06:02:24] INFO - 273번째 행 입력
[2025-07-21 06:02:24] INFO - 274번째 행 입력
[2025-07-21 06:02:24] INFO - 275번째 행 입력
[2025-07-21 06:02:24] INFO - 276번째 행 입력
[2025-07-21 06:02:24] INFO - 277번째 행 입력
[2025-07-21 06:02:24] INFO - 278번째 행 입력
[2025-07-21 06:02:24] INFO - 279번째 행 입력
[2025-07-21 06:02:25] INFO - 280번째 행 입력
[2025-07-21 06:02:25] INFO - 281번째 행 입력
[2025-07-21 06:02:25] INFO - 282번째 행 입력
[2025-07-21 06:02:25] INFO - 283번째 행 입력
[2025-07-21 06:02:25] INFO - 284번째 행 입력
[2025-07-21 06:02:25] INFO - 285번째 행 입력
[2025-07-21 06:02:25] INFO - 286번째 행 입력
[2025-07-21 06:02:25] INFO - 287번째 행 입력
[2025-07-21 06:02:25] INFO - 288번째 행 입력
[2025-07-21 06:02:25] INFO - 289번째 행 입력
[2025-07-21 06:02:25] INFO - 290번째 행 입력
[2025-07-21 06:02:25] INFO - 291번째 행 입력
[2025-07-21 06:02:25] INFO - 292번째 행 입력
[2025-07-21 06:02:25] INFO - 293번째 행 입력
[2025-07-21 06:02:25] INFO - 294번째 행 입력
[2025-07-21 06:02:25] INFO - 295번째 행 입력
[2025-07-21 06:02:25] INFO - 296번째 행 입력
[2025-07-21 06:02:25] INFO - 297번째 행 입력
[2025-07-21 06:02:25] INFO - 298번째 행 입력
[2025-07-21 06:02:25] INFO - 299번째 행 입력
[2025-07-21 06:02:26] INFO - 300번째 행 입력
[2025-07-21 06:02:26] INFO - 301번째 행 입력
[2025-07-21 06:02:26] INFO - 302번째 행 입력
[2025-07-21 06:02:26] INFO - 303번째 행 입력
[2025-07-21 06:02:26] INFO - 304번째 행 입력
[2025-07-21 06:02:26] INFO - 305번째 행 입력
[2025-07-21 06:02:26] INFO - 306번째 행 입력
[2025-07-21 06:02:26] INFO - 307번째 행 입력
[2025-07-21 06:02:26] INFO - 308번째 행 입력
[2025-07-21 06:02:26] INFO - 309번째 행 입력
[2025-07-21 06:02:26] INFO - 310번째 행 입력
[2025-07-21 06:02:26] INFO - 311번째 행 입력
[2025-07-21 06:02:26] INFO - 312번째 행 입력
[2025-07-21 06:02:26] INFO - 313번째 행 입력
[2025-07-21 06:02:26] INFO - 314번째 행 입력
[2025-07-21 06:02:26] INFO - 315번째 행 입력
[2025-07-21 06:02:26] INFO - 316번째 행 입력
[2025-07-21 06:02:26] INFO - 317번째 행 입력
[2025-07-21 06:02:26] INFO - 318번째 행 입력
[2025-07-21 06:02:26] INFO - 319번째 행 입력
[2025-07-21 06:02:26] INFO - 320번째 행 입력
[2025-07-21 06:02:26] INFO - 321번째 행 입력
[2025-07-21 06:02:27] INFO - 322번째 행 입력
[2025-07-21 06:02:27] INFO - 323번째 행 입력
[2025-07-21 06:02:27] INFO - 324번째 행 입력
[2025-07-21 06:02:27] INFO - 325번째 행 입력
[2025-07-21 06:02:27] INFO - 326번째 행 입력
[2025-07-21 06:02:27] INFO - 327번째 행 입력
[2025-07-21 06:02:27] INFO - 328번째 행 입력
[2025-07-21 06:02:27] INFO - 329번째 행 입력
[2025-07-21 06:02:27] INFO - 330번째 행 입력
[2025-07-21 06:02:27] INFO - 331번째 행 입력
[2025-07-21 06:02:27] INFO - 332번째 행 입력
[2025-07-21 06:02:27] INFO - 333번째 행 입력
[2025-07-21 06:02:27] INFO - 334번째 행 입력
[2025-07-21 06:02:27] INFO - 335번째 행 입력
[2025-07-21 06:02:27] INFO - 336번째 행 입력
[2025-07-21 06:02:27] INFO - 337번째 행 입력
[2025-07-21 06:02:27] INFO - 338번째 행 입력
[2025-07-21 06:02:27] INFO - 339번째 행 입력
[2025-07-21 06:02:27] INFO - 340번째 행 입력
[2025-07-21 06:02:27] INFO - 341번째 행 입력
[2025-07-21 06:02:27] INFO - 342번째 행 입력
[2025-07-21 06:02:27] INFO - 343번째 행 입력
[2025-07-21 06:02:27] INFO - 344번째 행 입력
[2025-07-21 06:02:28] INFO - 345번째 행 입력
[2025-07-21 06:02:28] INFO - 346번째 행 입력
[2025-07-21 06:02:28] INFO - 347번째 행 입력
[2025-07-21 06:02:28] INFO - 348번째 행 입력
[2025-07-21 06:02:28] INFO - 349번째 행 입력
[2025-07-21 06:02:28] INFO - 350번째 행 입력
[2025-07-21 06:02:28] INFO - 351번째 행 입력
[2025-07-21 06:02:28] INFO - 352번째 행 입력
[2025-07-21 06:02:28] INFO - 353번째 행 입력
[2025-07-21 06:02:28] INFO - 354번째 행 입력
[2025-07-21 06:02:28] INFO - 355번째 행 입력
