[2025-07-28 06:00:01] INFO - 🔧 Logging initialized
[2025-07-28 06:00:03] INFO - Loading faiss.
[2025-07-28 06:00:03] INFO - Successfully loaded faiss.
[2025-07-28 06:00:03] INFO - Failed to load GPU Faiss: name 'GpuIndexIVFFlat' is not defined. Will not load constructor refs for GPU indexes. This is only an error if you're trying to use GPU Faiss.
[2025-07-28 06:00:03] INFO - 프로그램 시작됨
[2025-07-28 06:00:03] INFO - 
🚀 크롤러 실행 시도 1/3
[2025-07-28 06:00:19] INFO - 🔢 총 공고 수: 173347건 → 최대 페이지 수: 3467 페이지
[2025-07-28 06:00:19] INFO - 
📄 현재 페이지: 1
[2025-07-28 06:00:19] INFO - 0001 | ㈜에이치앤티아웃소싱시스템 | [월276만/수도권] SK Telecom 고객센터 정규직 사원 모집(신입 / 경력) | 3시간 전 등록
[2025-07-28 06:02:41] INFO - 0515 | 판교잘보는연세안과의원 | [판교잘보는연세안과]간호팀 1분 모집합니다 (주5일/중식제공) | 19시간 전 등록
[2025-07-28 06:02:41] INFO - 0516 | ㈜다각도 | 코스모40 베이커리 파티쉐 | 19시간 전 등록
[2025-07-28 06:02:42] INFO - 0517 | 두툼 강남점 | 두툼 강남점 (서울 3대 삼겹살 맛집) 홀 및 주방 정직원 모집합니다. | 19시간 전 등록
[2025-07-28 06:02:42] INFO - 0518 | 마리나순천 | 순천마리나웨딩 웨딩음향담당 및 상담 모집합니다. | 19시간 전 등록
[2025-07-28 06:02:42] INFO - 0519 | 엔젤스데이 | 엔젤스데이 돌잔치전문점 연회부 직원모집 | 19시간 전 등록
[2025-07-28 06:02:42] INFO - 0520 | ㈜웨딩그룹위더스영등포 | 예약 사무업무 신입 / 경력직 채용[웨딩그룹위더스 영등포점] | 19시간 전 등록
[2025-07-28 06:02:42] INFO - 0521 | ㈜우리이디엠 | 식자재물류센터 현장물류사원 모집/주5일근무/오후반근무 | 19시간 전 등록
[2025-07-28 06:02:43] INFO - 0522 | 리더스원코리아㈜ | [본사운영OB] 신입 최저 보장 300-500만 영업관리자 전환 가능 | 19시간 전 등록
[2025-07-28 06:02:43] INFO - 0523 | 개수대 | 하이엔드 주방가구 브랜드를 함께할 진짜 실력있는 영업직원만 오세요 | 19시간 전 등록
[2025-07-28 06:02:43] INFO - 0524 | 개수대 | 남양주 하이엔드 주방가구 재단, 조립 신규채용 | 19시간 전 등록
[2025-07-28 06:02:43] INFO - 0525 | 주식회사 엘리스테이 | 정읍 엘리스테이 객실청소(메이드) 직원모집 | 19시간 전 등록
[2025-07-28 06:02:44] INFO - 0526 | ㈜웨딩그룹위더스영등포 | 웨딩그룹위더스 영등포점 비서 (보좌관)모집 | 19시간 전 등록
[2025-07-28 06:02:44] INFO - 0527 | ㈜웨딩그룹위더스영등포 | 웨딩그룹위더스 영등포 경리&회계 직원 모집 | 19시간 전 등록
[2025-07-28 06:02:44] INFO - 0528 | 모담다이닝 여의도 | [모담 어반 IFC몰점] 주방 직원 모집 | 19시간 전 등록
[2025-07-28 06:02:44] INFO - 0529 | 모담다이닝 여의도 | [모담다이닝 IFC몰점] 홀 직원 모집 | 19시간 전 등록
[2025-07-28 06:02:44] INFO - 0530 | ㈜에프앤솔루션 | 2025년 ㈜에프앤솔루션 경영컨설턴트 신입ㆍ경력사원 채용 | 19시간 전 등록
[2025-07-28 06:02:45] INFO - 0531 | ㈜에프앤솔루션 | 2025년 ㈜에프앤솔루션 온라인마케팅 신입사원 채용 | 19시간 전 등록
[2025-07-28 06:02:45] INFO - 0532 | 엘토브어학원 | 초중등 파트타임 영어강사 (주3회) | 19시간 전 등록
[2025-07-28 06:02:45] INFO - 0533 | ㈜유니에스 | [급여협의/9H20일근무/식사제공] 마리오아울렛 일본라멘 주방사원 모집 | 19시간 전 등록
[2025-07-28 06:02:45] INFO - 0534 | 보람상조피플 주식회사 | 보람상조피플㈜ 팀장 & 지점장 관리자모집 | 20시간 전 등록
[2025-07-28 06:02:45] INFO - 0535 | 오션키즈 | 오션키즈 강동점 수영강사 채용공고 주5일(월20일근무,주21타임,기숙사제공 | 20시간 전 등록
[2025-07-28 06:02:45] INFO - 0536 | 일광개발㈜ | 베이사이드골프클럽 운영팀(예약 및 회원관리 등) 채용 공고 | 20시간 전 등록
[2025-07-28 06:02:46] INFO - 0537 | 아우어베이커리 광화문디팰리스점 | 아우어베이커리 광화문디팰리스점 파트타이머 채용 | 20시간 전 등록
[2025-07-28 06:02:46] INFO - 0538 | 대한24시대리 | 대리운전 업계1위, 전국 대리&탁송기사 모집. | 20시간 전 등록
[2025-07-28 06:02:46] INFO - 0539 | HOTEL ICC | [호텔 ICC] 연회팀 정규직 모집합니다. | 20시간 전 등록
[2025-07-28 06:02:46] INFO - 0540 | ㈜뉴비즈원 | [인스파이어/더모브] 명품편집 스토어 스텝 채용 | 20시간 전 등록
[2025-07-28 06:02:46] INFO - 0541 | 토요코인 서울동대문 I | [토요코인 서울 동대문1] 프런트 직원 채용 (일본어 필수요건) | 20시간 전 등록
[2025-07-28 06:02:47] INFO - 0542 | ㈜잇올 | [연수송도] 잇올 스파르타 센터 운영관리자 채용 | 20시간 전 등록
[2025-07-28 06:02:47] INFO - 0543 | 한국호텔리어협회 | 특급호텔 정규직 (호텔리어, 프론트, 객실, 연회부, 식음료/레저) | 20시간 전 등록
[2025-07-28 06:02:47] INFO - 0544 | 한국호텔리어협회 | 특급호텔&골프장호텔 호텔리어 정규직/ | 20시간 전 등록
[2025-07-28 06:02:47] INFO - 0545 | 한국호텔리어협회 | 특급관광호텔&골프장호텔 부문별 채용 (호텔리어, 프론트, 식음료, 조리사 | 20시간 전 등록
[2025-07-28 06:02:48] INFO - 0546 | 호반장 | 경주 보문 핫플레이스 호반장 단팥빵에서 베이커리 인원을 채용합니다. | 20시간 전 등록
[2025-07-28 06:02:48] INFO - 0547 | 대림관광호텔(테크닉스대전지점) | 대전 베니키아 호텔 대림 프론트 클락/연봉2900 | 20시간 전 등록
[2025-07-28 06:02:48] INFO - 0548 | ㈜여주비상에듀기숙학원 | (주)기숙학원김미연학원 학생부 야간 생활지도교사 채용 | 20시간 전 등록
[2025-07-28 06:02:48] INFO - 0549 | JSIS & ASSOCIATES | 재택근무 - 호주 영업개발 담당자 | 20시간 전 등록
[2025-07-28 06:02:49] INFO - 0550 | ㈜여주비상에듀기숙학원 | (주)기숙학원김미연학원 학생부 주간 생활지도교사 채용 | 20시간 전 등록
[2025-07-28 06:02:49] INFO - ⏱ 2.97초 대기
[2025-07-28 06:02:52] INFO - 
📄 현재 페이지: 12
[2025-07-28 06:02:52] INFO - 0551 | ㈜코리아아이티아카데미부산 | 코리아 IT 아카데미 부산지점 교육멘토(EM) 채용 | 20시간 전 등록
[2025-07-28 06:02:53] INFO - 0552 | 테크에스지㈜ | 금융그룹(SH) 프로젝트 개인정보보호 보안성 심의 담당자 | 20시간 전 등록
[2025-07-28 06:02:53] INFO - 0553 | ㈜웨딩그룹위더스안양 | (주)웨딩그룹 위더스 안양 경리/재무 채용공고 | 20시간 전 등록
[2025-07-28 06:02:53] INFO - 0554 | ㈜웨딩그룹위더스안양 | (주)웨딩그룹 위더스(안양) 비서 채용 공고 | 20시간 전 등록
[2025-07-28 06:02:53] INFO - 0555 | 한화손해보험㈜ | 한화손해보험 고객관리팀 신규채용 | 21시간 전 등록
[2025-07-28 06:02:53] INFO - 0556 | 도화본365의원 | [도화동/원무/월15,16근무/09to21]도화동365의원에서 원무 직원 채용 | 21시간 전 등록
[2025-07-28 06:02:54] INFO - 0557 | ㈜엠디아이레저개발 | 남춘천CC 코스관리 조경팀 경력직원 모십니다. | 21시간 전 등록
[2025-07-28 06:02:54] INFO - 0558 | ㈜엠디아이레저개발 | 남춘천골프장 시설관리 담당 채용 | 21시간 전 등록
[2025-07-28 06:02:54] INFO - 0559 | ㈜엠디아이레저개발 | 남춘천CC 경기팀 경력직원 채용 | 21시간 전 등록
[2025-07-28 06:02:54] INFO - 0560 | ㈜엠디아이레저개발 | 남춘천CC 조리팀 조리사 신입 및 경력 채용 | 21시간 전 등록
[2025-07-28 06:02:54] INFO - 0561 | ㈜엠디아이레저개발 | 남춘천CC 식음서비스팀 F&B서비스 경력직 모십니다. | 21시간 전 등록
[2025-07-28 06:02:55] INFO - 0562 | 풀럽잇㈜ | [주5/연봉협의] 풀럽잇 주식회사 키친팀 신입/경력 조리사 채용 | 21시간 전 등록
[2025-07-28 06:02:55] INFO - 0563 | ㈜팟콘커뮤니케이션 | [주 33시간 근무] 자사 플랫폼 광고영업 채용 | 21시간 전 등록
[2025-07-28 06:02:55] INFO - 0564 | 세무법인 택스홈앤아웃 영등포지점 | [세무법인택스홈앤아웃 영등포] 신입 및 경력직 세무사무실 직원 채용 | 22시간 전 등록
[2025-07-28 06:02:55] INFO - 0565 | 톡톡소다리딩영어 인계점 | 수원 헤이제이 영어학원 에서 아이들을 빛나게 할 영어 선생님 모십니다 | 22시간 전 등록
[2025-07-28 06:02:56] INFO - 0566 | 이스트포레㈜ | 위례빵집 제빵사를 모집합니다 | 22시간 전 등록
[2025-07-28 06:02:56] INFO - 0567 | 현대파워시스템㈜ | 기구/구조 형상 관리 직원 모집 (Auto CAD) | 22시간 전 등록
[2025-07-28 06:02:56] INFO - 0568 | 씨아이티코드아카데미학원 | 앱 개발 강사 - 대학생 및 대학원생 | 22시간 전 등록
[2025-07-28 06:02:56] INFO - 0569 | 북항세차장 | 대형차 엔진오일교환및 대형세차업무 구리스주입업무 초보자가능합니다. | 22시간 전 등록
[2025-07-28 06:02:56] INFO - 0570 | 설우 | [주4.5일/3500부터]설F&B 주방 신입,경력 채용 설우 서대문점 | 22시간 전 등록
[2025-07-28 06:02:57] INFO - 0571 | 따께리아 라 비다 | [주4일/주5일] 멕시코 식당에서 일하실 주방직원 모집합니다 | 22시간 전 등록
[2025-07-28 06:02:57] INFO - 0572 | 웰킨 시흥배곧점 | 두피관리사 모집합니다 미용사자격증 필수 | 22시간 전 등록
[2025-07-28 06:02:57] INFO - 0573 | AIA생명보험-본사 | 오전10시-오후4시[대구오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:57] INFO - 0574 | AIA생명보험-본사 | 오전10시-오후5시[광주오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:57] INFO - 0575 | AIA생명보험-본사 | 오전10시-오후4시[부산오픈]AIA생명 본사상담원모집/면접선물-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:58] INFO - 0576 | AIA생명보험-본사 | 오전10시-오후4시[경기전지역]AIA생명 본사상담원모집/면접선물-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:58] INFO - 0577 | Letswork | 초보가능/정규직채용[원주단구동]KT고객센터 인바운드상담원모집-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:58] INFO - 0578 | Letswork | 초보가능/정규직채용[고양삼송역]KT고객센터 인바운드상담원모집-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:58] INFO - 0579 | Letswork | 초보가능/정규직채용[군포산본역]KT고객센터 인바운드상담원모집-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:58] INFO - 0580 | Letswork | 초보가능/정규직채용[서울구로구]KT고객센터 인바운드상담원모집-신입/경력 | 23시간 전 등록
[2025-07-28 06:02:59] INFO - ⛔ 1일 이내 게시글 크롤링 완료 — 종료
[2025-07-28 06:02:59] INFO - 📝 마지막 데이터 저장 완료 (총 580건)
[2025-07-28 06:02:59] INFO - ✅ 크롤러 정상 종료
[2025-07-28 06:02:59] INFO - 테이블 생성 시작
[2025-07-28 06:02:59] INFO - 테이블 생성 완료
[2025-07-28 06:02:59] INFO - 0번째 행 입력
[2025-07-28 06:02:59] INFO - 1번째 행 입력
[2025-07-28 06:02:59] INFO - 2번째 행 입력
[2025-07-28 06:02:59] INFO - 3번째 행 입력
[2025-07-28 06:02:59] INFO - 4번째 행 입력
[2025-07-28 06:02:59] INFO - 5번째 행 입력
[2025-07-28 06:02:59] INFO - 6번째 행 입력
[2025-07-28 06:02:59] INFO - 7번째 행 입력
[2025-07-28 06:02:59] INFO - 8번째 행 입력
[2025-07-28 06:02:59] INFO - 9번째 행 입력
[2025-07-28 06:02:59] INFO - 10번째 행 입력
[2025-07-28 06:02:59] INFO - 11번째 행 입력
[2025-07-28 06:02:59] INFO - 12번째 행 입력
[2025-07-28 06:03:00] INFO - 13번째 행 입력
[2025-07-28 06:03:00] INFO - 14번째 행 입력
[2025-07-28 06:03:00] INFO - 15번째 행 입력
[2025-07-28 06:03:00] INFO - 16번째 행 입력
[2025-07-28 06:03:00] INFO - 17번째 행 입력
[2025-07-28 06:03:00] INFO - 18번째 행 입력
[2025-07-28 06:03:00] INFO - 19번째 행 입력
[2025-07-28 06:03:00] INFO - 20번째 행 입력
[2025-07-28 06:03:00] INFO - 21번째 행 입력
[2025-07-28 06:03:00] INFO - 22번째 행 입력
[2025-07-28 06:03:00] INFO - 23번째 행 입력
[2025-07-28 06:03:00] INFO - 24번째 행 입력
[2025-07-28 06:03:00] INFO - 25번째 행 입력
[2025-07-28 06:03:00] INFO - 26번째 행 입력
[2025-07-28 06:03:00] INFO - 27번째 행 입력
[2025-07-28 06:03:00] INFO - 28번째 행 입력
[2025-07-28 06:03:00] INFO - 29번째 행 입력
[2025-07-28 06:03:00] INFO - 30번째 행 입력
[2025-07-28 06:03:00] INFO - 31번째 행 입력
[2025-07-28 06:03:01] INFO - 32번째 행 입력
[2025-07-28 06:03:01] INFO - 33번째 행 입력
[2025-07-28 06:03:01] INFO - 34번째 행 입력
[2025-07-28 06:03:01] INFO - 35번째 행 입력
[2025-07-28 06:03:01] INFO - 36번째 행 입력
[2025-07-28 06:03:01] INFO - 37번째 행 입력
[2025-07-28 06:03:01] INFO - 38번째 행 입력
[2025-07-28 06:03:01] INFO - 39번째 행 입력
[2025-07-28 06:03:01] INFO - 40번째 행 입력
[2025-07-28 06:03:01] INFO - 41번째 행 입력
[2025-07-28 06:03:01] INFO - 42번째 행 입력
[2025-07-28 06:03:01] INFO - 43번째 행 입력
[2025-07-28 06:03:01] INFO - 44번째 행 입력
[2025-07-28 06:03:01] INFO - 45번째 행 입력
[2025-07-28 06:03:01] INFO - 46번째 행 입력
[2025-07-28 06:03:01] INFO - 47번째 행 입력
[2025-07-28 06:03:01] INFO - 48번째 행 입력
[2025-07-28 06:03:01] INFO - 49번째 행 입력
[2025-07-28 06:03:01] INFO - 50번째 행 입력
[2025-07-28 06:03:01] INFO - 51번째 행 입력
[2025-07-28 06:03:01] INFO - 52번째 행 입력
[2025-07-28 06:03:02] INFO - 53번째 행 입력
[2025-07-28 06:03:02] INFO - 54번째 행 입력
[2025-07-28 06:03:02] INFO - 55번째 행 입력
[2025-07-28 06:03:02] INFO - 56번째 행 입력
[2025-07-28 06:03:02] INFO - 57번째 행 입력
[2025-07-28 06:03:02] INFO - 58번째 행 입력
[2025-07-28 06:03:02] INFO - 59번째 행 입력
[2025-07-28 06:03:02] INFO - 60번째 행 입력
[2025-07-28 06:03:02] INFO - 61번째 행 입력
[2025-07-28 06:03:02] INFO - 62번째 행 입력
[2025-07-28 06:03:02] INFO - 63번째 행 입력
[2025-07-28 06:03:02] INFO - 64번째 행 입력
[2025-07-28 06:03:02] INFO - 65번째 행 입력
[2025-07-28 06:03:02] INFO - 66번째 행 입력
[2025-07-28 06:03:02] INFO - 67번째 행 입력
[2025-07-28 06:03:02] INFO - 68번째 행 입력
[2025-07-28 06:03:02] INFO - 69번째 행 입력
[2025-07-28 06:03:03] INFO - 70번째 행 입력
[2025-07-28 06:03:03] INFO - 71번째 행 입력
[2025-07-28 06:03:03] INFO - 72번째 행 입력
[2025-07-28 06:03:03] INFO - 73번째 행 입력
[2025-07-28 06:03:03] INFO - 74번째 행 입력
[2025-07-28 06:03:03] INFO - 75번째 행 입력
[2025-07-28 06:03:03] INFO - 76번째 행 입력
[2025-07-28 06:03:03] INFO - 77번째 행 입력
[2025-07-28 06:03:03] INFO - 78번째 행 입력
[2025-07-28 06:03:03] INFO - 79번째 행 입력
[2025-07-28 06:03:03] INFO - 80번째 행 입력
[2025-07-28 06:03:03] INFO - 81번째 행 입력
[2025-07-28 06:03:03] INFO - 82번째 행 입력
[2025-07-28 06:03:03] INFO - 83번째 행 입력
[2025-07-28 06:03:03] INFO - 84번째 행 입력
[2025-07-28 06:03:03] INFO - 85번째 행 입력
[2025-07-28 06:03:03] INFO - 86번째 행 입력
[2025-07-28 06:03:04] INFO - 87번째 행 입력
[2025-07-28 06:03:04] INFO - 88번째 행 입력
[2025-07-28 06:03:04] INFO - 89번째 행 입력
[2025-07-28 06:03:04] INFO - 90번째 행 입력
[2025-07-28 06:03:04] INFO - [SKIPPED - DUPLICATE] ㈜현대캐터링시스템 / 현대캐터링시스템 신입/경력 채용 / 2025-07-29 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-28 06:03:04] INFO - 91번째 행 입력
[2025-07-28 06:03:04] INFO - 92번째 행 입력
[2025-07-28 06:03:04] INFO - 93번째 행 입력
[2025-07-28 06:03:04] INFO - 94번째 행 입력
[2025-07-28 06:03:04] INFO - 95번째 행 입력
[2025-07-28 06:03:04] INFO - 96번째 행 입력
[2025-07-28 06:03:04] INFO - 97번째 행 입력
[2025-07-28 06:03:04] INFO - 98번째 행 입력
[2025-07-28 06:03:04] INFO - 99번째 행 입력
[2025-07-28 06:03:04] INFO - 100번째 행 입력
[2025-07-28 06:03:04] INFO - 101번째 행 입력
[2025-07-28 06:03:04] INFO - 102번째 행 입력
[2025-07-28 06:03:04] INFO - 103번째 행 입력
[2025-07-28 06:03:04] INFO - 104번째 행 입력
[2025-07-28 06:03:04] INFO - 105번째 행 입력
[2025-07-28 06:03:05] INFO - 106번째 행 입력
[2025-07-28 06:03:05] INFO - 107번째 행 입력
[2025-07-28 06:03:05] INFO - 108번째 행 입력
[2025-07-28 06:03:05] INFO - 109번째 행 입력
[2025-07-28 06:03:05] INFO - 110번째 행 입력
[2025-07-28 06:03:05] INFO - 111번째 행 입력
[2025-07-28 06:03:05] INFO - 112번째 행 입력
[2025-07-28 06:03:05] INFO - 113번째 행 입력
[2025-07-28 06:03:05] INFO - 114번째 행 입력
[2025-07-28 06:03:05] INFO - 115번째 행 입력
[2025-07-28 06:03:05] INFO - 116번째 행 입력
[2025-07-28 06:03:05] INFO - 117번째 행 입력
[2025-07-28 06:03:05] INFO - 118번째 행 입력
[2025-07-28 06:03:05] INFO - 119번째 행 입력
[2025-07-28 06:03:05] INFO - 120번째 행 입력
[2025-07-28 06:03:05] INFO - 121번째 행 입력
[2025-07-28 06:03:05] INFO - 122번째 행 입력
[2025-07-28 06:03:05] INFO - 123번째 행 입력
[2025-07-28 06:03:05] INFO - 124번째 행 입력
[2025-07-28 06:03:05] INFO - 125번째 행 입력
[2025-07-28 06:03:05] INFO - 126번째 행 입력
[2025-07-28 06:03:05] INFO - 127번째 행 입력
[2025-07-28 06:03:06] INFO - 128번째 행 입력
[2025-07-28 06:03:06] INFO - 129번째 행 입력
[2025-07-28 06:03:06] INFO - 130번째 행 입력
[2025-07-28 06:03:06] INFO - 131번째 행 입력
[2025-07-28 06:03:06] INFO - 132번째 행 입력
[2025-07-28 06:03:06] INFO - 133번째 행 입력
[2025-07-28 06:03:06] INFO - 134번째 행 입력
[2025-07-28 06:03:06] INFO - 135번째 행 입력
[2025-07-28 06:03:06] INFO - 136번째 행 입력
[2025-07-28 06:03:06] INFO - 137번째 행 입력
[2025-07-28 06:03:06] INFO - 138번째 행 입력
[2025-07-28 06:03:06] INFO - 139번째 행 입력
[2025-07-28 06:03:06] INFO - 140번째 행 입력
[2025-07-28 06:03:06] INFO - 141번째 행 입력
[2025-07-28 06:03:06] INFO - 142번째 행 입력
[2025-07-28 06:03:06] INFO - 143번째 행 입력
[2025-07-28 06:03:06] INFO - 144번째 행 입력
[2025-07-28 06:03:06] INFO - 145번째 행 입력
[2025-07-28 06:03:06] INFO - 146번째 행 입력
[2025-07-28 06:03:06] INFO - 147번째 행 입력
[2025-07-28 06:03:06] INFO - 148번째 행 입력
[2025-07-28 06:03:06] INFO - 149번째 행 입력
[2025-07-28 06:03:07] INFO - 150번째 행 입력
[2025-07-28 06:03:07] INFO - 151번째 행 입력
[2025-07-28 06:03:07] INFO - 152번째 행 입력
[2025-07-28 06:03:07] INFO - 153번째 행 입력
[2025-07-28 06:03:07] INFO - 154번째 행 입력
[2025-07-28 06:03:07] INFO - 155번째 행 입력
[2025-07-28 06:03:07] INFO - 156번째 행 입력
[2025-07-28 06:03:07] INFO - 157번째 행 입력
[2025-07-28 06:03:07] INFO - 158번째 행 입력
[2025-07-28 06:03:07] INFO - 159번째 행 입력
[2025-07-28 06:03:07] INFO - 160번째 행 입력
[2025-07-28 06:03:07] INFO - 161번째 행 입력
[2025-07-28 06:03:07] INFO - 162번째 행 입력
[2025-07-28 06:03:07] INFO - 163번째 행 입력
[2025-07-28 06:03:07] INFO - 164번째 행 입력
[2025-07-28 06:03:07] INFO - 165번째 행 입력
[2025-07-28 06:03:07] INFO - 166번째 행 입력
[2025-07-28 06:03:07] INFO - 167번째 행 입력
[2025-07-28 06:03:07] INFO - 168번째 행 입력
[2025-07-28 06:03:07] INFO - 169번째 행 입력
[2025-07-28 06:03:07] INFO - 170번째 행 입력
[2025-07-28 06:03:07] INFO - 171번째 행 입력
[2025-07-28 06:03:08] INFO - 172번째 행 입력
[2025-07-28 06:03:08] INFO - 173번째 행 입력
[2025-07-28 06:03:08] INFO - 174번째 행 입력
[2025-07-28 06:03:08] INFO - 175번째 행 입력
[2025-07-28 06:03:08] INFO - 176번째 행 입력
[2025-07-28 06:03:08] INFO - 177번째 행 입력
[2025-07-28 06:03:08] INFO - 178번째 행 입력
[2025-07-28 06:03:08] INFO - 179번째 행 입력
[2025-07-28 06:03:08] INFO - [SKIPPED - DUPLICATE] 스시유 여의도점 / [일식당] 스시유 삼성본점에서 주방 직원 모십니다. / 9999-12-31 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-28 06:03:08] INFO - 180번째 행 입력
[2025-07-28 06:03:08] INFO - 181번째 행 입력
[2025-07-28 06:03:08] INFO - 182번째 행 입력
[2025-07-28 06:03:08] INFO - 183번째 행 입력
[2025-07-28 06:03:08] INFO - 184번째 행 입력
[2025-07-28 06:03:08] INFO - 185번째 행 입력
[2025-07-28 06:03:08] INFO - 186번째 행 입력
[2025-07-28 06:03:08] INFO - 187번째 행 입력
[2025-07-28 06:03:08] INFO - 188번째 행 입력
[2025-07-28 06:03:08] INFO - 189번째 행 입력
[2025-07-28 06:03:08] INFO - 190번째 행 입력
[2025-07-28 06:03:08] INFO - 191번째 행 입력
[2025-07-28 06:03:08] INFO - 192번째 행 입력
[2025-07-28 06:03:08] INFO - 193번째 행 입력
[2025-07-28 06:03:09] INFO - 194번째 행 입력
[2025-07-28 06:03:09] INFO - 195번째 행 입력
[2025-07-28 06:03:09] INFO - 196번째 행 입력
[2025-07-28 06:03:09] INFO - 197번째 행 입력
[2025-07-28 06:03:09] INFO - 198번째 행 입력
[2025-07-28 06:03:09] INFO - 199번째 행 입력
[2025-07-28 06:03:09] INFO - 200번째 행 입력
[2025-07-28 06:03:09] INFO - [SKIPPED - DUPLICATE] 메종 파이프그라운드 / 파이프그라운드 서울숲 홀 주말 파트타이머 모집 (서빙,커피)시급 13,000 / 2025-08-26 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-28 06:03:09] INFO - 201번째 행 입력
[2025-07-28 06:03:09] INFO - 202번째 행 입력
[2025-07-28 06:03:09] INFO - 203번째 행 입력
[2025-07-28 06:03:09] INFO - 204번째 행 입력
[2025-07-28 06:03:09] INFO - 205번째 행 입력
[2025-07-28 06:03:09] INFO - 206번째 행 입력
[2025-07-28 06:03:09] INFO - 207번째 행 입력
[2025-07-28 06:03:09] INFO - 208번째 행 입력
[2025-07-28 06:03:09] INFO - 209번째 행 입력
[2025-07-28 06:03:09] INFO - 210번째 행 입력
[2025-07-28 06:03:09] INFO - 211번째 행 입력
[2025-07-28 06:03:09] INFO - 212번째 행 입력
[2025-07-28 06:03:09] INFO - 213번째 행 입력
[2025-07-28 06:03:09] INFO - 214번째 행 입력
[2025-07-28 06:03:09] INFO - 215번째 행 입력
[2025-07-28 06:03:09] INFO - 216번째 행 입력
[2025-07-28 06:03:10] INFO - 217번째 행 입력
[2025-07-28 06:03:10] INFO - 218번째 행 입력
[2025-07-28 06:03:10] INFO - 219번째 행 입력
[2025-07-28 06:03:10] INFO - 220번째 행 입력
[2025-07-28 06:03:10] INFO - 221번째 행 입력
[2025-07-28 06:03:10] INFO - 222번째 행 입력
[2025-07-28 06:03:10] INFO - 223번째 행 입력
[2025-07-28 06:03:10] INFO - 224번째 행 입력
[2025-07-28 06:03:10] INFO - 225번째 행 입력
[2025-07-28 06:03:10] INFO - 226번째 행 입력
[2025-07-28 06:03:10] INFO - 227번째 행 입력
[2025-07-28 06:03:10] INFO - 228번째 행 입력
[2025-07-28 06:03:10] INFO - 229번째 행 입력
[2025-07-28 06:03:10] INFO - 230번째 행 입력
[2025-07-28 06:03:10] INFO - 231번째 행 입력
[2025-07-28 06:03:10] INFO - 232번째 행 입력
[2025-07-28 06:03:10] INFO - 233번째 행 입력
[2025-07-28 06:03:10] INFO - 234번째 행 입력
[2025-07-28 06:03:10] INFO - 235번째 행 입력
[2025-07-28 06:03:11] INFO - 236번째 행 입력
[2025-07-28 06:03:11] INFO - 237번째 행 입력
[2025-07-28 06:03:11] INFO - 238번째 행 입력
[2025-07-28 06:03:11] INFO - 239번째 행 입력
[2025-07-28 06:03:11] INFO - 240번째 행 입력
[2025-07-28 06:03:11] INFO - 241번째 행 입력
[2025-07-28 06:03:11] INFO - 242번째 행 입력
[2025-07-28 06:03:11] INFO - 243번째 행 입력
[2025-07-28 06:03:11] INFO - 244번째 행 입력
[2025-07-28 06:03:11] INFO - 245번째 행 입력
[2025-07-28 06:03:11] INFO - 246번째 행 입력
[2025-07-28 06:03:11] INFO - 247번째 행 입력
[2025-07-28 06:03:11] INFO - 248번째 행 입력
[2025-07-28 06:03:11] INFO - 249번째 행 입력
[2025-07-28 06:03:11] INFO - 250번째 행 입력
[2025-07-28 06:03:11] INFO - 251번째 행 입력
[2025-07-28 06:03:11] INFO - 252번째 행 입력
[2025-07-28 06:03:11] INFO - 253번째 행 입력
[2025-07-28 06:03:11] INFO - 254번째 행 입력
[2025-07-28 06:03:11] INFO - 255번째 행 입력
[2025-07-28 06:03:11] INFO - 256번째 행 입력
[2025-07-28 06:03:11] INFO - 257번째 행 입력
[2025-07-28 06:03:11] INFO - 258번째 행 입력
[2025-07-28 06:03:12] INFO - 259번째 행 입력
[2025-07-28 06:03:12] INFO - 260번째 행 입력
[2025-07-28 06:03:12] INFO - 261번째 행 입력
[2025-07-28 06:03:12] INFO - 262번째 행 입력
[2025-07-28 06:03:12] INFO - 263번째 행 입력
[2025-07-28 06:03:12] INFO - 264번째 행 입력
[2025-07-28 06:03:12] INFO - 265번째 행 입력
[2025-07-28 06:03:12] INFO - 266번째 행 입력
[2025-07-28 06:03:12] INFO - 267번째 행 입력
[2025-07-28 06:03:12] INFO - 268번째 행 입력
[2025-07-28 06:03:12] INFO - 269번째 행 입력
[2025-07-28 06:03:12] INFO - 270번째 행 입력
[2025-07-28 06:03:12] INFO - 271번째 행 입력
[2025-07-28 06:03:12] INFO - 272번째 행 입력
[2025-07-28 06:03:12] INFO - 273번째 행 입력
[2025-07-28 06:03:12] INFO - 274번째 행 입력
[2025-07-28 06:03:12] INFO - 275번째 행 입력
[2025-07-28 06:03:12] INFO - 276번째 행 입력
[2025-07-28 06:03:12] INFO - 277번째 행 입력
